product_id,Kolkata,BBSR,Guwahati,Mumbai,Patna,Ranchi,Raipur,Lucknow,Indore,Nagpur,Pune,Bangalore,Hubli,Goa,Hyderabad,Gujarat,Chennai,Coimbatore,Kochi,Delhi,Gurgaon,Haryana,Ghaziabad,Ludhiana,Rajasthan,Uttarakhand
rpnseu7b67um15dtmxhywpnl,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
a6j2lqggjlwmcvyh1hd5u1n2,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
d0llkmfohhz1xn3dcn8usgcf,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
p13vs8x5y78yo3aqmw1penmh,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
t382ialx732rfp77j1eqgf41,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
b92konop0aof8n2sa5u9mo3i,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
rl2dz3dbnjxxvqnq9n5txh19,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
t4i1keumyze1hwciu83ydloi,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
f86p5b3vkd108njsgrn5uqp3,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
cpzet1vgm43rc0ru90q2pilw,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
xw5nweqc1did62s7uy78zzqj,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
zsrg78b5va237p1q0vqucdwm,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
xicn7fs45p81gyztlcxu35iq,2415,2435,2510,2475,2480,2480,2480,2490,2470,2500,2485,2413,2400,2415,2425,2474,2359,2371,2355,2321,2368,2368,2405,2407,2433,2416
rku3ce59w4qguxgzuuctidu0,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
p4m9fqnjyn1rnziwoljm7ipn,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
es3cei28t7sds1ctofg9f0u1,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
v12bvvs6brcxj947jti9627v,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
l6h1ofjdprertndjjr45l875,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
qu33c5g6cqqgfrexwf67xjtv,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
ovodijrldw48nbjamc20rusa,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
uusa1zl72mwh6zw5y5w8nlpi,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
ralwqfuwj8go0cqj2re4lul4,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
ihr9acwfcp7equs2uhps7tm8,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
j63rnkdjrx5yvwuicr1inqh8,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
ib04h6svppwkpae15wb3sjmo,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
nfbhi0goqjl0i08w9nm9kvtm,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
srpebmdd8andtfy8bl3w6p75,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
gez6odbg8adhvdz7lxs5plxj,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
vjviqyekam33kz8uepy54u0h,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
qtsx628x1pvwrvxtbhdusvnm,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
mv5byr4man3agi12fh1w2qhu,2415,2435,2510,2475,2480,2480,2480,2490,2470,2500,2485,2413,2400,2415,2425,2474,2359,2371,2355,2321,2368,2368,2405,2407,2433,2416
hehn2nrcb0hbafgxnryd2oib,2415,2435,2510,2475,2480,2480,2480,2490,2470,2500,2485,2413,2400,2415,2425,2474,2359,2371,2355,2321,2368,2368,2405,2407,2433,2416
knk4pndfwkle6c6yhnm76nu7,2415,2435,2510,2475,2480,2480,2480,2490,2470,2500,2485,2413,2400,2415,2425,2474,2359,2371,2355,2321,2368,2368,2405,2407,2433,2416
a40urkpyngswbvspde89bv51,2415,2435,2510,2475,2480,2480,2480,2490,2470,2500,2485,2413,2400,2415,2425,2474,2359,2371,2355,2321,2368,2368,2405,2407,2433,2416
z5o4ib8gy2mvr02yp1m8q3u3,2415,2435,2510,2475,2480,2480,2480,2490,2470,2500,2485,2413,2400,2415,2425,2474,2359,2371,2355,2321,2368,2368,2405,2407,2433,2416
vjv4d0tv9hpc4q11hkdus2d5,2415,2435,2510,2475,2480,2480,2480,2490,2470,2500,2485,2413,2400,2415,2425,2474,2359,2371,2355,2321,2368,2368,2405,2407,2433,2416
r8m2xfei7ucdjsszy2u0dmzv,2415,2435,2510,2475,2480,2480,2480,2490,2470,2500,2485,2413,2400,2415,2425,2474,2359,2371,2355,2321,2368,2368,2405,2407,2433,2416
h9lnma5pyh2lxozdnlvun8ug,2415,2435,2510,2475,2480,2480,2480,2490,2470,2500,2485,2413,2400,2415,2425,2474,2359,2371,2355,2321,2368,2368,2405,2407,2433,2416
bfua4a5s04wx89pcepgzygbr,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
ungv49p69drg9ppdvxunqtal,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
y0trzzt60ujau9ysswh8aqoj,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
noybopd9lasbvrag3l0m54ea,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
lr0fvw09szd4bar4q8vbw687,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
zkggjdudbozb7c6zx2wyv3bc,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
ephma7cyj52hruhywphkootd,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
k1wuez3wp1hfr9vkuo77bx50,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
v1yp0m8pfro0p6dvbapurf9w,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
q97orztodl8kztb1nbhul79l,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
ps4kpn70vy6o4e6pphutslwj,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
um5mrxqz6y9t6ax9aikvi3u3,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
hp44uvn032bfzmd32m4mbned,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
oll652oenuq1vur01jo6zc10,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
v8cbh03wxdlkgq11zp0sn4o6,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
efjje9tob54d3gah76c512m5,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
x630b4moknbus07leis5r72r,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
jk3t0c0yd547gbjw86dku0rd,1895,1895,1970,1975,1950,1950,1980,1970,1970,2000,1985,1913,1900,1915,1925,1974,1894,1907,1890,1855,1902,1902,1925,1932,1953,1936
xl8qa2j8oodeaif2nlkzhc0s,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
ontg2qvd980h5n11wolmamb7,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
hg1zwiwvswjo2e4w21wng1ve,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
jsad712u2m8ewzrlfxdii3h6,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
ya3zm6dcwxrt6ac7z7k979zh,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
fj8skmivvvk7zi33qpvm31aq,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
i7w4a8aeu5pfdhx4gi0z093a,2575,2605,2680,2625,2645,2645,2630,2650,2620,2650,2635,2563,2550,2565,2575,2624,2498,2511,2495,2459,2506,2506,2545,2543,2568,2556
de9e5wmqeg8txd1pcl2b4clo,2575,2605,2680,2625,2645,2645,2630,2650,2620,2650,2635,2563,2550,2565,2575,2624,2498,2511,2495,2459,2506,2506,2545,2543,2568,2556
kbky1f82t221ao13s79c5icm,2575,2605,2680,2625,2645,2645,2630,2650,2620,2650,2635,2563,2550,2565,2575,2624,2498,2511,2495,2459,2506,2506,2545,2543,2568,2556
kpc19exsqi9yk753pjlkab84,2575,2605,2680,2625,2645,2645,2630,2650,2620,2650,2635,2563,2550,2565,2575,2624,2498,2511,2495,2459,2506,2506,2545,2543,2568,2556
r1n0ti7hkl43nvnvh7rm4g1q,2575,2605,2680,2625,2645,2645,2630,2650,2620,2650,2635,2563,2550,2565,2575,2624,2498,2511,2495,2459,2506,2506,2545,2543,2568,2556
n42s0t1zbsb9bh3y2ey45icl,2575,2605,2680,2625,2645,2645,2630,2650,2620,2650,2635,2563,2550,2565,2575,2624,2498,2511,2495,2459,2506,2506,2545,2543,2568,2556
xxs7koq564hhl91jddr5qi47,2575,2605,2680,2625,2645,2645,2630,2650,2620,2650,2635,2563,2550,2565,2575,2624,2498,2511,2495,2459,2506,2506,2545,2543,2568,2556
xz4wiwvbg9xdrt2ba95a28w5,2575,2605,2680,2625,2645,2645,2630,2650,2620,2650,2635,2563,2550,2565,2575,2624,2498,2511,2495,2459,2506,2506,2545,2543,2568,2556
eq3tajtlbenxw5qp9tb19r05,2575,2605,2680,2625,2645,2645,2630,2650,2620,2650,2635,2563,2550,2565,2575,2624,2498,2511,2495,2459,2506,2506,2545,2543,2568,2556
t2mk1kuu0iffe0lm1s3uppsl,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
yp0ao70gyktyhla4iq3cpn0w,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
botivxpuxqryvvhxalagjhxq,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
khlefhq5i9ixleyk7tayzb3x,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
jmbwdrx6xzfrwzkyysu2gvu5,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
y145a8in7fn6voo1lxa2tegs,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
krfi37tczf7q8mhuqp4yqg77,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
jmvp9mbgo52ajh4a58jcka1l,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
xlg82x2s0lqc4xyvjv6a1riq,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
fcx18jwk6bp8zofyvy3383cc,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
n1ieed9futapafc8zddt8cz9,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
fdtj2ke30sy284lzhdliws34,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
dxag0ym018d5mgscvd4d1704,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
zelkadkg2wru46ti93j70pte,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
dp7ow7s45mh4br1zlnmkxjyv,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
n8avm8iatmmqzd25a95pplct,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
n7p1puyp88fi3oei1v0e3fab,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
xrig6o58k1s2mzv8fibt8cp6,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
xe5eu19pichx5atj02nu1cds,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
e9a8hyytcbo2vr1um9n1bu8u,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
rjsdi1n2947fst2hy55gok6m,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
ippek45v2a3ew2q29lxgyd2s,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
e4gi0jlftrh10qqnn0z4oztm,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
cbe31uz6b9hcsfq8acxkb2u9,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
jikit1t9meljalwgf6vhhfcf,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
c25b5zzhht1iw7wofone1rua,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
zos7ijw4q8lcwex8t8iyr7oe,1450,1445,1500,1545,1480,1480,1505,1515,1520,1540,1515,1473,1450,1470,1480,1520,1474,1486,1470,1433,1480,1480,1485,1492,1502,1496
cxsgnf2zcojd87l4ksqnrxjt,1450,1445,1500,1545,1480,1480,1505,1515,1520,1540,1515,1473,1450,1470,1480,1520,1474,1486,1470,1433,1480,1480,1485,1492,1502,1496
hfkb6pf4bcatn126wjwv9a77,1450,1445,1500,1545,1480,1480,1505,1515,1520,1540,1515,1473,1450,1470,1480,1520,1474,1486,1470,1433,1480,1480,1485,1492,1502,1496
i7ax41fn2dbydq5mnbpvwhmz,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
vjvfv1hh1b6nhscs89al424d,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
sfphfiah1aexn797553mrh0q,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
mabtlnxt1jmu5l8dc5dzhz55,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
zxjfrsew2lx3mmuf7f12xh3y,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
g3c5zlmm6nel224tmotu0xov,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
kpktzcy4ryxh0tdhs0dt9k78,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
u0nc4tfwjvihc2ytg8fb058t,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
c0bni9ybgkhwxok3tvyr90j9,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
at9gcu5hblf5a6qqwja1l28w,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
daeop2czl0e5w2gf8blhckrv,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
vbkh8yo6j12i0ohyuax2vt7i,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
flcrj4fa5z9wlkdcedda190l,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
rkrunga73892gsvp61q49rzu,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
cmf886k8aqvxo88egkbkt95y,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
