product_id,Kolkata,BBSR,Guwahati,Mumbai,Patna,Ranchi,Raipur,Lucknow,Indore,Nagpur,Pune,Bangalore,Hubli,Goa,Hyderabad,Gujarat,Chennai,Coimbatore,Kochi,Delhi,Gurgaon,Haryana,Ghaziabad,Ludhiana,Rajasthan,Uttarakhand
r6hajlgayumnpt0bys753rqz,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
czskpneru210s6jqlm0jna8r,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
rt4ucg40ah0w2hgbh0w3ruv2,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
cmw8k2zosuoc9kw4h8cr9i1x,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
fmtiar7748ubla6w0flb42yv,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
le9fkdddpyrifswm4mrq8gw2,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
losn86gjallknekgtzu5yije,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
l925q9dww7qkc7vu2exk16fx,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
iuxvjardap7kij1mintldxlb,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
gkowrtvw86uophfem9h8wi9s,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
vrtfz713qil8otn82oh2se26,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
jgupkbv38c2y4nqb0talczdm,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
qdvqokua6b9qqajza26dx1fo,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
om87u42b7hjcwhkhb0dp9frb,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
lisoqhx65y44kywubwwaa97j,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
m89lrcyyyg8rjrqvhu9hv2ns,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
o78vr0bx1myfkdivcbvput95,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
o65x6xyvuwioratgou0wb6bf,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
e9bxhzwqbzcvw715idmlwy49,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
hipv0feymwm7tcim8ulzambg,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
a1io10csr2iewlflxxls5566,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
gdcurm3vg8cwwuti30bi4u3z,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
eky7q603ymuaxdf00hscughb,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
lgaq6gypunmj00gnxa58nrqg,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
zmc0p67a9rrxtvmqgj24x61p,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
z6mo7orku0if0066js8azy6y,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
lw9gbka3crpnadsv3q8qsto1,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
equacauyi7808tzui2bqkxyh,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
mv6lpoonmofe5jbwniztsnsz,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
csvdd1k0ms81woud9ekcin6z,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
hmtf5dzlm2whtwwirnricifu,1635,1625,1700,1725,1685,1685,1730,1710,1720,1750,1735,1663,1650,1665,1675,1724,1661,1674,1657,1622,1669,1669,1685,1694,1713,1696
unzxvgi4sh5ho11o9othgy1f,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
zc6k3mz2rrvvgso1tuq8hoez,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
t3p7tnx1zosqdg7u4ipxq4ty,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
xochzm2odebg7591e6wvie0m,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
tsi235tolp5luzebs373vh8y,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
ihzeidqaaatk0gtvpqx7l4h7,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
qf3zcconieddi5h7uwlyaw76,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
y8u25l26bvkoa6xjq9bu9677,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
edzs4k8qz0fqstquucztedux,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
bwn0gx22ofy4pdmaimf345qh,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
y3xnazssc55w3buu2bqn610p,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
gs5lfwb0vwowq2i1r2po2oo4,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
yfpzd3ooc6wvwlqd8ul1q42u,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
fdl5z6cg6iow7ud03kphnxoh,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
sm4m2m1da68zr3ycj7zoq7fd,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
sms8us55u8n2b9wins2ivzhi,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
ugyqoxgmcxf6y417cwfwixti,1535,1525,1600,1625,1585,1585,1630,1610,1620,1650,1635,1563,1550,1565,1575,1624,1568,1581,1564,1528,1575,1575,1585,1596,1608,1596
xzbdp32h8uuole8jbdv95oco,1810,1800,1900,1900,1865,1865,1910,1890,1920,1950,1935,1833,1810,1830,1845,1905,1829,1842,1825,1802,1849,1849,1870,1874,1889,1881
rjo1o5h0yujabq5udg64hqmj,1810,1800,1900,1900,1865,1865,1910,1890,1920,1950,1935,1833,1810,1830,1845,1905,1829,1842,1825,1802,1849,1849,1870,1874,1889,1881
zfabdxd593dj30gxesxwday2,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
ugexb930gs2kmz7h580zbom8,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
iyfyturfaln8vp56wbqm4p69,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
wavbnl0mwogk53uk8slx5wzn,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
vml98ikg2bfvtiylr0xqzfpg,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
i4sw1klnghoo4tnau5hcjzec,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
eesseywgsb5vu8effwp52emd,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
w8kqu0nqp0ne2weg4s0psyqs,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
l7hwkp77pzhn05zq7untwe9x,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
uzjyunmfwt92111xj8queg45,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
ctddj9u360b4570u063769td,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
ggudj4wuae1hcywpzpz9as3w,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
scu6gyl48yiu94pzuo4x3d64,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
rv0tbkuzwoad1gam1o2ey8ep,1810,1800,1900,1900,1865,1865,1910,1890,1920,1950,1935,1833,1810,1830,1845,1905,1829,1842,1825,1802,1849,1849,1870,1874,1889,1881
hdn3732p7wtnbdir6eidq3oe,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
a53nr7ywrj4twyongofj7kuw,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
djl3db2vp7l14rwe44qo7x45,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
b4zssx6ccpjmfwurdabi0m9h,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
rc3ja3lxs0nsfmh91lk1y25q,1710,1700,1800,1800,1765,1765,1810,1790,1820,1850,1835,1733,1710,1730,1745,1805,1736,1749,1732,1707,1755,1755,1770,1775,1789,1781
rwh0pe4vs9fx2nmx0rttt56k,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
wyaxlwjkprm8mp0ai2oyzpex,1895,1895,1970,1975,1950,1950,1980,1970,1970,2000,1985,1913,1900,1915,1925,1974,1894,1907,1890,1855,1902,1902,1925,1932,1953,1936
ma77ce8dzd4nnf2n63vvfpcw,1895,1895,1970,1975,1950,1950,1980,1970,1970,2000,1985,1913,1900,1915,1925,1974,1894,1907,1890,1855,1902,1902,1925,1932,1953,1936
x3xtkitceytqpmj1ngoi4v76,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
k98q6kz4t2zu9pbnyblbn5vu,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
xjaj7sadppmlr5431jynvhq0,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
hi28c1985p1lrizloy6yx77r,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
q19iw92mjom0z8yshcart81w,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
n7pz0vlcfqieyzfw2t5qg3sa,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
kvryov2hi7gkwri4trgpq4ph,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
e3svbt30tuov4jehm9b80hnj,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
g48f97pc64vx80cq8enp4j5a,2155,2165,2240,2225,2215,2215,2230,2230,2220,2250,2235,2163,2150,2165,2175,2224,2127,2140,2122,2088,2135,2135,2165,2168,2193,2176
b7w3l1b1o9qlughwbc6kxq4i,2055,2065,2140,2125,2115,2115,2130,2130,2120,2150,2135,2063,2050,2065,2075,2124,2034,2046,2029,1993,2041,2041,2065,2070,2088,2076
haa5mdarneg59ygi3n050ij0,2155,2165,2240,2225,2215,2215,2230,2230,2220,2250,2235,2163,2150,2165,2175,2224,2127,2140,2122,2088,2135,2135,2165,2168,2193,2176
a03oenmce6a2h8apshloqasq,2055,2065,2140,2125,2115,2115,2130,2130,2120,2150,2135,2063,2050,2065,2075,2124,2034,2046,2029,1993,2041,2041,2065,2070,2088,2076
xwnkn6aalke21hk2bn6hxccq,2055,2065,2140,2125,2115,2115,2130,2130,2120,2150,2135,2063,2050,2065,2075,2124,2034,2046,2029,1993,2041,2041,2065,2070,2088,2076
l65xloqsrmk9gs6vjaq4plch,2055,2065,2140,2125,2115,2115,2130,2130,2120,2150,2135,2063,2050,2065,2075,2124,2034,2046,2029,1993,2041,2041,2065,2070,2088,2076
bkhicjr6ym4cp2s17fy91srs,2055,2065,2140,2125,2115,2115,2130,2130,2120,2150,2135,2063,2050,2065,2075,2124,2034,2046,2029,1993,2041,2041,2065,2070,2088,2076
oeo5yqb3wyw9avypldr97l94,2155,2165,2240,2225,2215,2215,2230,2230,2220,2250,2235,2163,2150,2165,2175,2224,2127,2140,2122,2088,2135,2135,2165,2168,2193,2176
ysn81a0h276g1foydrwxs8k6,2155,2165,2240,2225,2215,2215,2230,2230,2220,2250,2235,2163,2150,2165,2175,2224,2127,2140,2122,2088,2135,2135,2165,2168,2193,2176
x5mcaqynzlwl8ikvv827nur3,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
edaa3of6lj4gy9m1i2yrkkbh,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
nv4aeoj8l26ld8gpk3y2ssr1,2315,2335,2410,2375,2380,2380,2380,2390,2370,2400,2385,2313,2300,2315,2325,2374,2266,2278,2262,2226,2273,2273,2305,2306,2328,2316
okp15svjswzqqrmq8udposdc,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
h925m5lr42eo0dr2mul6oqbp,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
zmeqajupec2dr1h6bv5c247u,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
cnw5628ids59cwhevymllh2j,1895,1895,1970,1975,1950,1950,1980,1970,1970,2000,1985,1913,1900,1915,1925,1974,1894,1907,1890,1855,1902,1902,1925,1932,1953,1936
ycvp7athhlwr9uoua6ddo3tf,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
p1s9bzpvcjzsx7k4l4m9tr22,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
g8to39phzzu3546k5v8fldji,1895,1895,1970,1975,1950,1950,1980,1970,1970,2000,1985,1913,1900,1915,1925,1974,1894,1907,1890,1855,1902,1902,1925,1932,1953,1936
q7xyajkk34j5ua0luj1uiwvf,1895,1895,1970,1975,1950,1950,1980,1970,1970,2000,1985,1913,1900,1915,1925,1974,1894,1907,1890,1855,1902,1902,1925,1932,1953,1936
oit70oz0eq8e2t9funfmu7ai,1895,1895,1970,1975,1950,1950,1980,1970,1970,2000,1985,1913,1900,1915,1925,1974,1894,1907,1890,1855,1902,1902,1925,1932,1953,1936
gd2rz637zlffymlwfljgytod,1895,1895,1970,1975,1950,1950,1980,1970,1970,2000,1985,1913,1900,1915,1925,1974,1894,1907,1890,1855,1902,1902,1925,1932,1953,1936
vnkll1p4i39bzo9n2mhh1sry,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
oaay87wzxtqll9x2qwzi85cv,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
o0qg4n0ec5jvrae02o7f8pwq,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
obbance6ebzttup325xwwo7a,1895,1895,1970,1975,1950,1950,1980,1970,1970,2000,1985,1913,1900,1915,1925,1974,1894,1907,1890,1855,1902,1902,1925,1932,1953,1936
rbklrqg9btwzkrsw7xnsxluo,1895,1895,1970,1975,1950,1950,1980,1970,1970,2000,1985,1913,1900,1915,1925,1974,1894,1907,1890,1855,1902,1902,1925,1932,1953,1936
q0n8dhbu92lal7l2dmu6jmx5,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
b6lboysmwf12vzha5dcrqxdp,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
i0lmx6gz5peds4ci8qjr6nsn,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
jt2sodkmfnh8uv71sveex6we,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
dp0cezgklrrgsdwsfnv6v382,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
f0dom3h3o022k8xwb0ckkwj3,1795,1795,1870,1875,1850,1850,1880,1870,1870,1900,1885,1813,1800,1815,1825,1874,1801,1814,1796,1760,1808,1808,1825,1832,1848,1836
ew9pggtjgogt1ryn5esh35c1,2055,2065,2140,2125,2115,2115,2130,2130,2120,2150,2135,2063,2050,2065,2075,2124,2034,2046,2029,1993,2041,2041,2065,2070,2088,2076
tl5jrmdvbd5nbjuq4d465twn,2055,2065,2140,2125,2115,2115,2130,2130,2120,2150,2135,2063,2050,2065,2075,2124,2034,2046,2029,1993,2041,2041,2065,2070,2088,2076
wbp4nrenu1qz9neng27j0vfz,1450,1445,1500,1545,1480,1480,1505,1515,1520,1540,1515,1473,1450,1470,1480,1520,1474,1486,1470,1433,1480,1480,1485,1492,1502,1496
b9lfljvkkyexvjwf1l38aoe0,1450,1445,1500,1545,1480,1480,1505,1515,1520,1540,1515,1473,1450,1470,1480,1520,1474,1486,1470,1433,1480,1480,1485,1492,1502,1496
